"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","14.3168637766359","14.2349912890269","14.3987362642448","","","","703039","","Cannot be calculated","","","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","","","E12000006","East of England region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","13.6111618517455","13.3614976054049","13.8608260980862","","","","72469","","Cannot be calculated","Better","","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E06000055","Bedford","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","13.0846","11.6744","14.4948","","","","2197","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E10000003","Cambridgeshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","12.3659","11.6368","13.095","","","","7831","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E06000056","Central Bedfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","11.9273","10.7585","13.0961","","","","2954","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E10000012","Essex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","13.21","12.7168","13.7032","","","","18108","","Cannot be calculated","Better","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E10000015","Hertfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","12.6429","12.0541","13.2316","","","","12240","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E06000032","Luton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","17.0014","15.5508","18.452","","","","2576","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E10000020","Norfolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.2317","14.562","15.9014","","","","11060","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E06000031","Peterborough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","16.9652","15.0771","18.8533","","","","1518","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E06000033","Southend-on-Sea","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.6625","14.3196","17.0054","","","","2814","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E10000029","Suffolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","13.2315","12.5085","13.9545","","","","8437","","Cannot be calculated","Better","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000006","East of England region","E06000034","Thurrock","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.6157","13.2915","15.9399","","","","2734","","Cannot be calculated","Similar","Similar","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2019/20","16.46453125710651","16.454265390592454","16.474802265510665","","","8250060","50108077","","Decreasing and getting better","","","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E12000006","East of England region","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.002216962170344","15.97153854591232","16.032943062463044","","","876564","5477766","","Decreasing and getting better","Better","","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E06000055","Bedford","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.6369","16.451","16.8244","","","25430","152853","","Decreasing and getting better","Similar","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E10000003","Cambridgeshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.756","14.6677","14.8447","","","91024","616860","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E06000056","Central Bedfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.3044","14.1623","14.4478","","","33066","231159","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E10000012","Essex","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","15.6191","15.5561","15.6822","","","198910","1273508","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E10000015","Hertfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.2212","14.1546","14.288","","","149744","1052964","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E06000032","Luton","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","18.2499","18.081","18.42","","","36420","199563","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E10000020","Norfolk","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.9738","16.8913","17.0566","","","134641","793229","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E06000031","Peterborough","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","23.4041","23.21","23.5993","","","42551","181810","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E06000033","Southend-on-Sea","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","18.1801","17.9898","18.3719","","","28468","156589","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E10000029","Suffolk","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.3686","16.2806","16.4571","","","110608","675731","","Decreasing and getting better","Better","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000006","East of England region","E06000034","Thurrock","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","17.9108","17.7133","18.1101","","","25702","143500","","Decreasing and getting better","Worse","Worse","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","25.6719457720423","25.3985930209688","25.9452985231158","","","11363274.247825967","","","Cannot be calculated","","","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","","","E12000006","East of England region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","28.2465559686065","27.2676845575655","29.2254273796475","","","1381147.8376243787","","","Cannot be calculated","Not compared","","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E06000055","Bedford","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","26.9631","21.8812","32.045","","","35753.8836","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E10000003","Cambridgeshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","23.2364","20.374","26.0988","","","120157.8755","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E06000056","Central Bedfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","26.9856","23.16","30.8113","","","60713.1006","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E10000012","Essex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","33.1228","30.909","35.3366","","","389201.5766","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E10000015","Hertfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","24.7266","22.3384","27.1148","","","226733.5729","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E06000032","Luton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","19.158","16.8942","21.4219","","","29803.2019","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E10000020","Norfolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","32.1988","29.2625","35.135","","","237016.3174","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E06000031","Peterborough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.2645","24.2032","30.3257","","","41012.852","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E06000033","Southend-on-Sea","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","25.8184","23.2728","28.364","","","37020.2453","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E10000029","Suffolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","29.3899","26.3597","32.4201","","","178619.6016","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000006","East of England region","E06000034","Thurrock","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","22.8309","19.9127","25.7491","","","29609.5685","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","26.8715007311678","26.7678778522447","26.9751236100909","","","","703039","","Cannot be calculated","","","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","","","E12000006","East of England region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.6823338068696","28.3530383481563","29.0116292655829","","","","72469","","Cannot be calculated","Not compared","","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E06000055","Bedford","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.4943","26.6067","30.3818","","","","2197","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E10000003","Cambridgeshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.1289","26.1442","28.1137","","","","7831","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E06000056","Central Bedfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","31.0062","29.3383","32.6742","","","","2954","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E10000012","Essex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.8636","28.2036","29.5236","","","","18108","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E10000015","Hertfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.7525","26.9592","28.5458","","","","12240","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E06000032","Luton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","22.5604","20.9463","24.1745","","","","2576","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E10000020","Norfolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","30.9017","30.0405","31.7629","","","","11060","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E06000031","Peterborough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","25.8718","23.6688","28.0749","","","","1518","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E06000033","Southend-on-Sea","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","30.3993","28.6998","32.0989","","","","2814","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E10000029","Suffolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","30.4919","29.5095","31.4743","","","","8437","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000006","East of England region","E06000034","Thurrock","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","25.7327","24.094","27.3714","","","","2734","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","60.4459214564535","60.1193584299769","60.7724844829301","","","26755415.766741335","","","Cannot be calculated","","","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","","","E12000006","East of England region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","58.0369026611389","56.9297731523291","59.1440321699488","","","2837781.098054447","","","Cannot be calculated","Worse","","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E06000055","Bedford","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","62.2815","56.7959","67.7671","","","82587.1199","","","Cannot be calculated","Similar","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E10000003","Cambridgeshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","63.5673","60.0817","67.0529","","","328712.8003","","","Cannot be calculated","Similar","Better","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E06000056","Central Bedfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","59.3106","54.9439","63.6773","","","133438.7392","","","Cannot be calculated","Similar","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E10000012","Essex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","53.6899","51.2731","56.1067","","","630870.7249","","","Cannot be calculated","Worse","Worse","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E10000015","Hertfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","64.3078","61.488","67.1277","","","589677.8564","","","Cannot be calculated","Better","Better","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E06000032","Luton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","63.9977","61.0503","66.9452","","","99558.0637","","","Cannot be calculated","Better","Better","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E10000020","Norfolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","53.2669","50.1","56.4338","","","392099.8518","","","Cannot be calculated","Worse","Worse","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E06000031","Peterborough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","53.9039","50.328","57.4798","","","81085.4971","","","Cannot be calculated","Worse","Worse","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E06000033","Southend-on-Sea","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","60.9474","58.0263","63.8685","","","87390.5882","","","Cannot be calculated","Similar","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E10000029","Suffolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","54.5265","51.1818","57.8713","","","331389.8986","","","Cannot be calculated","Worse","Worse","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000006","East of England region","E06000034","Thurrock","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","59.6253","56.1728","63.0778","","","77328.6776","","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","58.8116354921963","58.6965858520053","58.9266851323873","","","","703039","","Cannot be calculated","","","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","","","E12000006","East of England region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.7065043413848","57.3468137220241","58.0661949607456","","","","72469","","Cannot be calculated","Worse","","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E06000055","Bedford","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","58.4211","56.3602","60.4821","","","","2197","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E10000003","Cambridgeshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","60.5051","59.4224","61.5878","","","","7831","","Cannot be calculated","Better","Better","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E06000056","Central Bedfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.0665","55.2815","58.8515","","","","2954","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E10000012","Essex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.9264","57.2074","58.6455","","","","18108","","Cannot be calculated","Worse","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E10000015","Hertfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","59.6047","58.7354","60.474","","","","12240","","Cannot be calculated","Similar","Better","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E06000032","Luton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","60.4382","58.5499","62.3265","","","","2576","","Cannot be calculated","Similar","Better","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E10000020","Norfolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","53.8666","52.9375","54.7957","","","","11060","","Cannot be calculated","Worse","Worse","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E06000031","Peterborough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.163","54.6736","59.6523","","","","1518","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E06000033","Southend-on-Sea","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","53.9382","52.0965","55.7798","","","","2814","","Cannot be calculated","Worse","Worse","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E10000029","Suffolk","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","56.2766","55.2181","57.3351","","","","8437","","Cannot be calculated","Worse","Worse","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000006","East of England region","E06000034","Thurrock","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","59.6516","57.8126","61.4906","","","","2734","","Cannot be calculated","Similar","Better","20190000","",""
