"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000042","Milton Keynes","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","15.0517","12.3653","17.7382","","","30201.5929","","","Cannot be calculated","Similar","Worse","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E10000025","Oxfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","11.998","9.5665","14.4295","","","65454.5428","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000044","Portsmouth","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","16.4464","13.7636","19.1293","","","28147.9263","","","Cannot be calculated","Similar","Worse","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000038","Reading","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","13.949","11.1661","16.7319","","","17404.2854","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000039","Slough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","16.1537","13.1678","19.1396","","","17191.9293","","","Cannot be calculated","Similar","Worse","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000045","Southampton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","16.7968","14.1519","19.4417","","","33802.7331","","","Cannot be calculated","Worse","Worse","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E10000030","Surrey","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","10.0496","8.3131","11.7861","","","93710.1974","","","Cannot be calculated","Better","Better","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000037","West Berkshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","10.3468","8.0386","12.655","","","12711.551","","","Cannot be calculated","Better","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","10.0406","8.0237","12.0575","","","69066.593","","","Cannot be calculated","Better","Better","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000040","Windsor and Maidenhead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","9.8081","7.8746","11.7417","","","11445.4872","","","Cannot be calculated","Better","Better","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000008","South East region","E06000041","Wokingham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","8.4147","6.5059","10.3234","","","10998.1363","","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","14.3168637766359","14.2349912890269","14.3987362642448","","","","703039","","Cannot be calculated","","","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","","","E12000008","South East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","13.1068886931528","12.8948705833947","13.3189068029109","","","","97331","","Cannot be calculated","Better","","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000036","Bracknell Forest","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","11.6098","9.8521","13.3675","","","","1276","","Cannot be calculated","Better","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000043","Brighton and Hove","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","19.1473","17.8143","20.4803","","","","3347","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000002","Buckinghamshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","11.2579","10.4153","12.1005","","","","5406","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000011","East Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.5125","13.6769","15.3481","","","","6826","","Cannot be calculated","Similar","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000014","Hampshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","11.9686","11.4133","12.5239","","","","13126","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000046","Isle of Wight","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.2659","13.5107","17.0211","","","","1613","","Cannot be calculated","Similar","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000016","Kent","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","13.8943","13.3864","14.4022","","","","17815","","Cannot be calculated","Similar","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000035","Medway","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","16.3224","15.2284","17.4165","","","","4384","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000042","Milton Keynes","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.92","14.5545","17.2855","","","","2758","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000025","Oxfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","10.6287","9.917","11.3404","","","","7205","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000044","Portsmouth","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","18.0773","16.1113","20.0432","","","","1472","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000038","Reading","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","16.8978","15.0459","18.7497","","","","1573","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000039","Slough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.2284","13.3872","17.0695","","","","1463","","Cannot be calculated","Similar","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000045","Southampton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.527","14.0574","16.9966","","","","2333","","Cannot be calculated","Similar","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000030","Surrey","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","11.3871","10.8339","11.9404","","","","12664","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000037","West Berkshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.257","12.5096","16.0044","","","","1538","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","11.9357","11.2686","12.6029","","","","9072","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000040","Windsor and Maidenhead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","9.631","8.3182","10.9438","","","","1940","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000008","South East region","E06000041","Wokingham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","10.8016","9.2411","12.362","","","","1520","","Cannot be calculated","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2019/20","16.46453125710651","16.454265390592454","16.474802265510665","","","8250060","50108077","","Decreasing and getting better","","","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E12000008","South East region","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","15.09527748194483","15.070596146027132","15.119992042694783","","","1218396","8071372","","Decreasing and getting better","Better","","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000036","Bracknell Forest","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.5447","14.3307","14.7614","","","14978","102979","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000043","Brighton and Hove","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","20.083","19.9357","20.2312","","","56739","282522","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000002","Buckinghamshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","","","","","","","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000011","East Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","15.9787","15.8747","16.0833","","","75750","474069","","Decreasing and getting better","Better","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000014","Hampshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.0625","13.9999","14.1253","","","166055","1180833","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000046","Isle of Wight","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","17.4653","17.2555","17.6771","","","21767","124630","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000016","Kent","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.5266","16.4635","16.5899","","","219088","1325670","","Decreasing and getting better","Similar","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000035","Medway","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","18.4548","18.3023","18.6083","","","45562","246884","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000042","Milton Keynes","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.2145","16.071","16.359","","","40823","251769","","Decreasing and getting better","Better","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000025","Oxfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","13.5169","13.4345","13.5998","","","88796","656925","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000044","Portsmouth","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","19.9835","19.8066","20.1615","","","38975","195036","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000038","Reading","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","15.286","15.1272","15.4461","","","29922","195748","","Decreasing and getting better","Better","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000039","Slough","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.8372","16.6343","17.042","","","21793","129434","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000045","Southampton","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","19.9093","19.7502","20.0695","","","47832","240249","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000030","Surrey","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","12.388","12.3248","12.4514","","","128940","1040849","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000037","West Berkshire","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","13.5453","13.3585","13.7343","","","17260","127424","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.5664","14.4872","14.646","","","110402","757920","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000040","Windsor and Maidenhead","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","12.3619","12.1936","12.5321","","","17965","145326","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000008","South East region","E06000041","Wokingham","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","11.1901","11.0181","11.3645","","","14242","127273","","Decreasing and getting better","Better","Better","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","25.6719457720423","25.3985930209688","25.9452985231158","","","11363274.247825967","","","Cannot be calculated","","","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","","","E12000008","South East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","28.5535768431384","27.7636614125482","29.3434922737287","","","2058952.1693642244","","","Cannot be calculated","Not compared","","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000036","Bracknell Forest","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","25.3746","22.5657","28.1836","","","23894.0327","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000043","Brighton and Hove","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","28.4801","25.1108","31.8495","","","68528.3434","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000002","Buckinghamshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.9076","24.8776","30.9376","","","116720.3421","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000011","East Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","32.5685","29.2504","35.8865","","","146848.3462","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000014","Hampshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","30.9664","28.7317","33.2012","","","340076.7283","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000046","Isle of Wight","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","32.3187","29.5138","35.1237","","","37823.6007","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000016","Kent","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","28.7567","26.3474","31.1661","","","355926.837","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000035","Medway","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.5235","24.158","30.8891","","","58783.9597","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000042","Milton Keynes","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","22.4577","19.5885","25.3269","","","45061.8755","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000025","Oxfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","26.8705","23.888","29.853","","","146590.5597","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000044","Portsmouth","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","29.7279","26.6096","32.8462","","","50878.9566","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000038","Reading","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","24.4648","21.2934","27.6362","","","30524.9814","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000039","Slough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","16.1528","13.6155","18.6901","","","17190.9171","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000045","Southampton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","26.1273","23.3508","28.9037","","","52579.7865","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000030","Surrey","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.0954","24.638","29.5527","","","252657.7109","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000037","West Berkshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.9243","24.7016","31.147","","","34306.3686","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","32.5986","29.5477","35.6495","","","224236.7635","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000040","Windsor and Maidenhead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.1153","24.3833","29.8473","","","31641.9174","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000008","South East region","E06000041","Wokingham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","21.9153","19.2837","24.5469","","","28643.73","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","26.8715007311678","26.7678778522447","26.9751236100909","","","","703039","","Cannot be calculated","","","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","","","E12000008","South East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.6985751961949","28.4143845688603","28.9827658235295","","","","97331","","Cannot be calculated","Not compared","","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000036","Bracknell Forest","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.4885","25.0388","29.9382","","","","1276","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000043","Brighton and Hove","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","31.2271","29.6571","32.7971","","","","3347","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E10000002","Buckinghamshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.1806","25.9946","28.3665","","","","5406","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E10000011","East Sussex","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","33.2907","32.1727","34.4087","","","","6826","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E10000014","Hampshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","29.2108","28.4329","29.9888","","","","13126","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000046","Isle of Wight","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","31.8415","29.568","34.115","","","","1613","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E10000016","Kent","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","29.8367","29.1648","30.5086","","","","17815","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000035","Medway","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","29.1978","27.8519","30.5437","","","","4384","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000042","Milton Keynes","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","24.7446","23.134","26.3551","","","","2758","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E10000025","Oxfordshire","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","26.8304","25.8073","27.8535","","","","7205","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000044","Portsmouth","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","25.8332","23.5971","28.0694","","","","1472","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000038","Reading","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","23.9798","21.8699","26.0898","","","","1573","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000039","Slough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","16.9039","14.9834","18.8244","","","","1463","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000008","South East region","E06000045","Southampton","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.5326","26.7002","30.365","","","","2333","","Cannot be calculated","Not compared","Not compared","20190000","",""
