"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","15.4661","13.0966","17.8356","","","16941.886","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","16.3257","13.7503","18.9012","","","19722.7848","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","13.2209","10.8881","15.5537","","","20294.0925","","","Cannot be calculated","Similar","Similar","20190000","",""
"92443","Smoking Prevalence in adults (18+) - current smokers (APS)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","16.0188","13.5148","18.5229","","","35698.9265","","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","14.3168637766359","14.2349912890269","14.3987362642448","","","","703039","","Cannot be calculated","","","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","","","E12000001","North East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.9200843281286","14.5506952610249","15.2894733952323","","","","35739","","Cannot be calculated","Worse","","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000047","County Durham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.4062","13.5839","15.2286","","","","7005","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000005","Darlington","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.0577","13.0695","17.0459","","","","1243","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E08000037","Gateshead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.7071","13.4439","15.9703","","","","3020","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000001","Hartlepool","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","18.0429","15.8921","20.1937","","","","1228","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000002","Middlesbrough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","17.0271","15.3823","18.672","","","","2006","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E08000021","Newcastle upon Tyne","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","16.3157","15.0392","17.5922","","","","3219","","Cannot be calculated","Worse","Worse","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E08000022","North Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","12.805","11.5235","14.0864","","","","2612","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000057","Northumberland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","12.7256","11.772","13.6793","","","","4691","","Cannot be calculated","Better","Better","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","16.1299","14.4932","17.7666","","","","1940","","Cannot be calculated","Worse","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.8142","13.3512","16.2772","","","","2265","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","14.7217","13.2485","16.195","","","","2222","","Cannot be calculated","Similar","Similar","20190000","",""
"92304","Smoking prevalence in adults (18+) - current smokers (GPPS)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","15.8331","14.7404","16.9257","","","","4288","","Cannot be calculated","Worse","Similar","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E92000001","England","England","Persons","15+ yrs","","","2019/20","16.46453125710651","16.454265390592454","16.474802265510665","","","8250060","50108077","","Decreasing and getting better","","","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","","","E12000001","North East region","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","17.093345078875206","17.0452199278299","17.141578028541968","","","400888","2345287","","Decreasing and getting better","Worse","","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000047","County Durham","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.3791","16.2737","16.485","","","77208","471382","","Decreasing and getting better","Similar","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000005","Darlington","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","18.1343","17.8849","18.3864","","","16450","90712","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E08000037","Gateshead","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","17.4494","17.2732","17.6271","","","30834","176705","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000001","Hartlepool","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","20.2211","19.9441","20.5009","","","16171","79971","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000002","Middlesbrough","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","20.3855","20.1691","20.6036","","","26928","132094","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E08000021","Newcastle upon Tyne","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","17.4966","17.3564","17.6377","","","49023","280186","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E08000022","North Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","15.6552","15.4882","15.8237","","","28232","180336","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000057","Northumberland","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","14.0969","13.9685","14.2263","","","39462","279933","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","17.2812","17.0637","17.5009","","","19857","114905","","Decreasing and getting better","Worse","Similar","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","18.5507","18.3429","18.7603","","","24716","133235","","Decreasing and getting better","Worse","Worse","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","16.0145","15.8391","16.1916","","","26645","166380","","Decreasing and getting better","Better","Better","20190000","",""
"91547","Smoking prevalence in adults (15+) - current smokers (QOF)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","15+ yrs","","","2019/20","18.9444","18.7879","19.1019","","","45362","239448","","Decreasing and getting better","Worse","Worse","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","25.6719457720423","25.3985930209688","25.9452985231158","","","11363274.247825967","","","Cannot be calculated","","","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","","","E12000001","North East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.2881427911218","26.3490361464415","28.2272494358021","","","583388.8386285463","","","Cannot be calculated","Not compared","","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000047","County Durham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","28.6404","25.6982","31.5826","","","122760.2195","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000005","Darlington","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","30.3687","27.4643","33.2731","","","25592.9244","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E08000037","Gateshead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","26.4777","23.577","29.3784","","","43070.8051","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000001","Hartlepool","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","25.5387","22.9209","28.1565","","","18798.7772","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000002","Middlesbrough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","23.45","20.8629","26.0371","","","25369.6411","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E08000021","Newcastle upon Tyne","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","23.0798","19.989","26.1707","","","56399.9724","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E08000022","North Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","29.2793","26.0137","32.5449","","","48621.7848","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000057","Northumberland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.2072","24.5291","29.8853","","","71659.4382","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","29.8297","26.9439","32.7155","","","32676.0357","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","30.4394","27.3913","33.4876","","","36773.29","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","27.2101","24.3135","30.1067","","","41767.5002","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92534","Smoking Prevalence in adults (18+) - ex smokers (APS)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","26.9334","24.2087","29.6582","","","60022.7914","","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","26.8715007311678","26.7678778522447","26.9751236100909","","","","703039","","Cannot be calculated","","","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","","","E12000001","North East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.2453110165512","27.7785622306997","28.7120598024028","","","","35739","","Cannot be calculated","Not compared","","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000047","County Durham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.7092","26.6611","28.7573","","","","7005","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000005","Darlington","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","30.0997","27.5497","32.6497","","","","1243","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E08000037","Gateshead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.5746","25.9807","29.1685","","","","3020","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000001","Hartlepool","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","29.7671","27.2097","32.3244","","","","1228","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000002","Middlesbrough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","25.6542","23.743","27.5653","","","","2006","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E08000021","Newcastle upon Tyne","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","25.684","24.1747","27.1933","","","","3219","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E08000022","North Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","30.2747","28.5127","32.0367","","","","2612","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000057","Northumberland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","29.7204","28.4125","31.0282","","","","4691","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.4457","25.46","29.4315","","","","1940","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","28.8502","26.9843","30.7161","","","","2265","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","27.8","25.9372","29.6628","","","","2222","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92306","Smoking prevalence in adults (18+) - ex smoker (GPPS)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","29.9977","28.6261","31.3693","","","","4288","","Cannot be calculated","Not compared","Not compared","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","","","E92000001","England","England","Persons","18+ yrs","","","2019","60.4459214564535","60.1193584299769","60.7724844829301","","","26755415.766741335","","","Cannot be calculated","","","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","","","E12000001","North East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","57.4510935411749","56.3626168765929","58.5395702057568","","","1228237.7366418117","","","Cannot be calculated","Worse","","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000047","County Durham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","54.3576","50.9854","57.7298","","","232990.623","","","Cannot be calculated","Worse","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000005","Darlington","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","55.9241","52.7345","59.1137","","","47129.4863","","","Cannot be calculated","Worse","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E08000037","Gateshead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","56.4289","52.9236","59.9342","","","91791.7165","","","Cannot be calculated","Worse","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000001","Hartlepool","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","55.1974","51.9309","58.4639","","","40630.2675","","","Cannot be calculated","Worse","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000002","Middlesbrough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","59.3775","56.1181","62.6368","","","64238.1273","","","Cannot be calculated","Similar","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E08000021","Newcastle upon Tyne","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","63.9053","60.1201","67.6905","","","156164.7531","","","Cannot be calculated","Similar","Better","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E08000022","North Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","56.7859","53.1404","60.4314","","","94299.8491","","","Cannot be calculated","Worse","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000057","Northumberland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","59.9412","56.896","62.9864","","","157875.4595","","","Cannot be calculated","Similar","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","54.7042","51.4516","57.9568","","","59924.0783","","","Cannot be calculated","Worse","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","53.2348","49.8137","56.6559","","","64311.9252","","","Cannot be calculated","Worse","Worse","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","59.569","56.2272","62.9108","","","91438.4073","","","Cannot be calculated","Similar","Similar","20190000","",""
"92538","Smoking Prevalence in adults (18+) - never smoked (APS)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019","57.0477","53.9394","60.1561","","","127134.2822","","","Cannot be calculated","Worse","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","58.8116354921963","58.6965858520053","58.9266851323873","","","","703039","","Cannot be calculated","","","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","","","E12000001","North East region","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","56.8346046553202","56.3210825345694","57.348126776071","","","","35739","","Cannot be calculated","Worse","","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000047","County Durham","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.8846","56.7283","59.0408","","","","7005","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000005","Darlington","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","54.8426","52.076","57.6092","","","","1243","","Cannot be calculated","Worse","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E08000037","Gateshead","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.7183","55.9564","59.4802","","","","3020","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000001","Hartlepool","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","52.19","49.3961","54.9839","","","","1228","","Cannot be calculated","Worse","Worse","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000002","Middlesbrough","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.3187","55.1542","59.4832","","","","2006","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E08000021","Newcastle upon Tyne","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","58.0003","56.2953","59.7054","","","","3219","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E08000022","North Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","56.9203","55.0213","58.8194","","","","2612","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000057","Northumberland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.554","56.1396","58.9684","","","","4691","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000003","Redcar and Cleveland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","56.4244","54.2179","58.6309","","","","1940","","Cannot be calculated","Worse","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E08000023","South Tyneside","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","56.3356","54.293","58.3781","","","","2265","","Cannot be calculated","Worse","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E06000004","Stockton-on-Tees","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","57.4783","55.4226","59.5339","","","","2222","","Cannot be calculated","Similar","Similar","20190000","",""
"92308","Smoking prevalence in adults (18+) - never smoked (GPPS)","E12000001","North East region","E08000024","Sunderland","Upper tier local authorities (4/19 - 3/20)","Persons","18+ yrs","","","2019/20","54.1692","52.6779","55.6606","","","","4288","","Cannot be calculated","Worse","Worse","20190000","",""
